user_id,item_id,behavior_type,time
103033579,311499944,1,2014-12-16 14
104448961,311499944,1,2014-12-02 01
104448961,311499944,2,2014-12-02 01
104448961,311499944,1,2014-12-02 01
107916506,311499944,1,2014-12-11 22
107916506,311499944,1,2014-12-11 22
107916506,311499944,1,2014-12-11 21
109689810,311499944,1,2014-12-09 00
110501173,311499944,1,2014-11-28 08
110501173,311499944,1,2014-11-28 10
110634142,311499944,1,2014-11-22 19
110634142,311499944,1,2014-11-22 19
110634142,311499944,1,2014-11-22 19
10260285,128456327,1,2014-11-18 16
10260285,128456327,1,2014-11-18 16
10260285,128456327,1,2014-11-18 16
104448961,128456327,1,2014-12-18 23
104448961,128456327,1,2014-12-18 23
104746432,128456327,1,2014-12-16 12
104746432,128456327,1,2014-12-16 12
110853445,128456327,1,2014-11-25 01
10260285,56211103,1,2014-11-18 16
10260285,56211103,1,2014-11-18 16
10260285,56211103,1,2014-11-18 16
1031737,56211103,1,2014-11-19 04
1031737,56211103,1,2014-11-19 04
109689810,56211103,1,2014-11-26 00
109689810,56211103,1,2014-11-26 00
10260285,335551236,1,2014-11-20 10
10260285,335551236,1,2014-11-20 10
10260285,335551236,1,2014-11-20 10
104448961,335551236,1,2014-12-05 00
104448961,335551236,1,2014-12-05 00
104448961,335551236,2,2014-12-05 00
107270936,335551236,1,2014-11-29 22
10260285,297801223,1,2014-11-20 10
10260285,297801223,1,2014-11-20 10
110501173,297801223,1,2014-11-28 10
110501173,297801223,1,2014-11-28 10
110501173,297801223,1,2014-11-28 10
102612580,38727201,1,2014-11-23 07
102612580,38727201,1,2014-11-23 07
102612580,38727201,1,2014-11-23 07
102612580,218526485,1,2014-11-21 09
102612580,218526485,1,2014-11-21 09
102612580,383098998,1,2014-11-26 22
102612580,383098998,1,2014-11-26 22
102612580,66064380,1,2014-11-22 16
111694210,66064380,1,2014-12-04 00
102612580,73881475,1,2014-11-22 16
102612580,29965191,1,2014-11-23 07
102612580,55666850,1,2014-11-22 16
102616570,171721305,1,2014-12-06 10
102616570,171721305,1,2014-12-06 10
102616570,171721305,1,2014-12-06 10
102616570,62835514,1,2014-12-06 10
102616570,62835514,1,2014-12-06 10
102616570,62835514,1,2014-12-06 10
102616570,62835514,1,2014-12-06 10
102616570,138819334,3,2014-12-06 10
102616570,138819334,1,2014-12-06 10
102616570,138819334,1,2014-12-06 10
102616570,138819334,1,2014-12-06 10
102616570,138819334,1,2014-12-06 10
102616570,138819334,1,2014-12-06 10
102616570,87021023,1,2014-12-06 10
102616570,3392503,1,2014-12-06 10
102616570,382953054,1,2014-12-06 10
102616570,28302524,1,2014-12-06 10
102616570,321241199,3,2014-12-06 10
102616570,321241199,1,2014-12-07 16
102616570,321241199,1,2014-12-06 10
102616570,321241199,1,2014-12-06 10
102616570,321241199,1,2014-12-06 10
102616570,164536296,1,2014-12-06 10
102616570,326693480,1,2014-12-06 10
102616570,326693480,3,2014-12-06 10
102616570,326693480,1,2014-12-06 10
102616570,326693480,1,2014-12-06 10
102616570,237888348,1,2014-12-06 10
102616570,210494420,1,2014-12-06 10
102616570,344222427,1,2014-12-06 10
102616570,358977975,1,2014-12-06 10
102616570,285408498,1,2014-11-26 01
102616570,272806197,1,2014-12-06 10
102616570,352056173,1,2014-12-06 10
102616570,88931620,1,2014-12-06 10
102616570,109853123,1,2014-12-06 10
102616570,165503427,1,2014-12-06 10
102616570,106178259,1,2014-12-06 10
110825197,106178259,1,2014-12-15 18
110825197,106178259,1,2014-12-15 18
110825197,106178259,1,2014-12-10 06
110825197,106178259,1,2014-11-29 00
110825197,106178259,1,2014-12-12 09
110825197,106178259,1,2014-12-10 06
110830873,106178259,1,2014-12-13 23
110830873,106178259,1,2014-12-13 23
102622807,198883603,1,2014-12-14 21
102622807,198883603,1,2014-12-14 21
102622807,380576579,1,2014-12-14 21
102622807,380576579,1,2014-12-14 21
102622807,384798433,1,2014-12-14 21
102622807,384798433,1,2014-12-14 21
102622807,178243616,1,2014-12-14 21
102622807,178243616,1,2014-12-14 21
102622807,159570535,1,2014-12-14 21
102622807,159570535,1,2014-12-14 21
102650143,364045765,1,2014-11-30 07
102650143,364045765,1,2014-11-30 07
105437657,364045765,1,2014-11-29 08
105437657,364045765,1,2014-11-29 08
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,1,2014-11-23 16
110651470,364045765,4,2014-11-23 16
102676297,38403093,1,2014-12-06 18
102676297,356498801,1,2014-12-13 16
102676297,356498801,1,2014-12-13 16
102676297,356498801,1,2014-12-13 16
102676297,137058745,1,2014-12-06 18
102676297,209127702,1,2014-12-06 18
102676297,309511291,1,2014-12-09 15
102676297,343411692,1,2014-12-09 15
102676297,369672003,1,2014-12-06 18
102676297,170762118,1,2014-12-09 17
102676297,226855773,1,2014-12-13 16
102676297,226855773,1,2014-12-13 16
102676297,226855773,1,2014-12-13 16
102676297,126086588,1,2014-12-09 17
102676297,342177303,1,2014-12-06 18
102676297,342177303,1,2014-12-06 18
102676297,342177303,1,2014-12-06 18
102676297,90626878,1,2014-12-09 17
10820115,90626878,1,2014-11-28 15
10820115,90626878,1,2014-11-28 15
111016333,90626878,1,2014-12-14 07
111016333,90626878,1,2014-12-14 07
102676297,176296027,1,2014-12-06 18
102676297,399236408,1,2014-12-09 17
102676297,285510002,1,2014-12-09 17
102676297,231380182,1,2014-12-09 15
102676297,212943956,1,2014-12-06 18
102676297,372757870,1,2014-12-06 18
102676297,137115495,1,2014-12-09 17
102676297,137115495,1,2014-12-09 17
102676297,137115495,1,2014-12-09 17
102676297,350158064,1,2014-12-09 17
102676297,318555570,1,2014-12-09 17
102676297,266845050,1,2014-12-08 22
102676297,2506724,1,2014-12-06 18
105315608,2506724,1,2014-12-14 16
105315608,2506724,1,2014-12-14 16
102676297,133984630,1,2014-12-09 17
102676297,293108122,1,2014-12-09 17
102676297,77579911,1,2014-12-06 18
102676297,321792992,1,2014-12-08 22
104960101,321792992,1,2014-12-08 08
104960101,321792992,1,2014-12-08 08
105315608,321792992,1,2014-12-13 19
105315608,321792992,1,2014-12-18 19
105315608,321792992,1,2014-12-18 19
105315608,321792992,1,2014-12-13 19
107281742,321792992,1,2014-12-04 22
107281742,321792992,3,2014-12-04 23
107281742,321792992,1,2014-12-04 23
107281742,321792992,2,2014-12-04 23
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-11 21
107281742,321792992,1,2014-12-10 22
107281742,321792992,1,2014-12-04 23
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-07 11
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-07 11
107281742,321792992,1,2014-12-04 23
107281742,321792992,1,2014-12-04 23
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-16 20
107281742,321792992,1,2014-12-16 20
108842399,321792992,1,2014-12-07 21
108842399,321792992,1,2014-12-07 21
102676297,174541706,1,2014-12-06 18
102676297,11894410,1,2014-12-06 18
102676297,134427531,1,2014-12-09 15
105726659,134427531,3,2014-12-02 21
105726659,134427531,1,2014-12-02 21
105726659,134427531,1,2014-12-02 21
105726659,134427531,1,2014-12-02 21
105726659,134427531,1,2014-12-02 21
109579014,134427531,3,2014-12-18 20
109579014,134427531,1,2014-12-18 20
109579014,134427531,1,2014-12-18 20
111645043,134427531,1,2014-11-30 20
111645043,134427531,1,2014-11-30 20
111645043,134427531,1,2014-11-30 20
102676297,375960319,1,2014-12-09 17
102676297,357338869,1,2014-12-09 17
102676297,357338869,1,2014-12-09 17
102676297,143863216,1,2014-12-13 16
102721486,50340789,1,2014-12-04 08
102721486,50340789,1,2014-12-04 08
102721486,282037558,1,2014-12-04 07
102721486,282037558,1,2014-12-04 07
102721486,282037558,1,2014-12-04 07
102721486,282037558,1,2014-12-04 07
102721486,175395450,1,2014-12-04 08
102721486,175395450,1,2014-12-04 08
102721486,273141162,1,2014-12-04 07
108359117,273141162,1,2014-11-20 22
108359117,273141162,1,2014-11-20 22
102721486,345874875,1,2014-12-04 07
102721486,345874875,1,2014-12-04 07
104665927,345874875,1,2014-11-18 16
104665927,345874875,1,2014-11-18 16
104665927,345874875,1,2014-11-18 16
108170081,345874875,1,2014-12-15 22
108842399,345874875,2,2014-11-27 10
108842399,345874875,1,2014-11-27 10
108842399,345874875,1,2014-11-27 10
102721486,39244140,1,2014-12-14 16
102721486,39244140,1,2014-12-04 08
102721486,39244140,2,2014-12-04 08
102721486,39244140,1,2014-12-04 08
102721486,39244140,1,2014-12-04 08
102721486,39244140,1,2014-12-14 16
102721486,39244140,1,2014-12-04 08
102721486,373241695,1,2014-12-08 12
102721486,373241695,1,2014-12-08 12
104078656,373241695,1,2014-12-07 22
104456338,373241695,1,2014-12-10 18
105315608,373241695,1,2014-12-16 22
105315608,373241695,1,2014-12-16 22
111645043,373241695,1,2014-11-28 21
111645043,373241695,3,2014-11-28 21
111645043,373241695,1,2014-11-28 21
111645043,373241695,1,2014-11-28 21
102721486,183342291,1,2014-12-04 08
102721486,183342291,1,2014-12-04 08
102734743,402886361,1,2014-12-03 21
102734743,402886361,1,2014-12-03 22
102734743,402886361,1,2014-12-03 22
102734743,402886361,1,2014-12-03 21
102734743,402886361,1,2014-12-03 22
102734743,334369455,1,2014-12-03 15
102734743,334369455,1,2014-12-03 15
102734743,334369455,1,2014-12-03 15
102734743,67957832,1,2014-11-29 21
102734743,265110947,1,2014-11-26 16
102734743,265110947,1,2014-11-26 16
102734743,265110947,1,2014-11-26 16
102734743,265110947,1,2014-11-26 16
102734743,265110947,1,2014-11-26 16
102734743,393395334,3,2014-11-27 14
102734743,393395334,1,2014-12-03 22
102734743,393395334,1,2014-11-27 14
102734743,393395334,1,2014-12-03 22
102734743,393395334,1,2014-12-03 22
102734743,198000289,3,2014-11-29 21
102734743,198000289,1,2014-11-30 12
102734743,198000289,1,2014-11-30 12
102734743,198000289,1,2014-11-30 12
102734743,198000289,1,2014-12-03 22
102734743,198000289,1,2014-11-29 21
102734743,198000289,1,2014-11-29 21
102734743,198000289,1,2014-12-03 22
102734743,198000289,1,2014-11-30 12
102734743,198000289,1,2014-11-29 21
102734743,198000289,1,2014-11-30 12
102734743,198000289,2,2014-11-29 21
102734743,198000289,1,2014-11-30 12
102734743,224650402,1,2014-12-15 12
102734743,399349249,1,2014-12-03 21
102734743,399349249,3,2014-12-03 21
102734743,399349249,1,2014-12-03 21
102734743,399349249,1,2014-12-03 21
102734743,399349249,1,2014-12-03 21
102734743,399349249,1,2014-12-03 21
102734743,142134173,3,2014-12-03 15
102734743,142134173,1,2014-12-03 15
102734743,142134173,1,2014-12-03 23
102734743,142134173,1,2014-12-03 15
102734743,142134173,1,2014-12-03 23
102734743,336088067,1,2014-11-27 11
102734743,336088067,1,2014-11-27 11
102734743,336088067,1,2014-11-27 11
102734743,280565398,1,2014-11-27 14
102734743,73612529,1,2014-12-03 15
102734743,73612529,1,2014-12-03 15
102734743,73612529,1,2014-12-03 15
102734743,87982490,1,2014-11-27 14
102734743,87982490,1,2014-11-27 14
102734743,87982490,1,2014-11-27 14
102734743,87982490,1,2014-11-27 14
102734743,87982490,2,2014-11-27 14
102734743,116160259,1,2014-11-27 11
102734743,116160259,1,2014-11-30 12
102734743,116160259,3,2014-11-27 11
102734743,116160259,1,2014-11-27 11
102734743,116160259,2,2014-11-27 11
102734743,116160259,1,2014-11-30 12
102734743,171998591,1,2014-12-15 12
102734743,171998591,3,2014-12-15 12
102734743,171998591,1,2014-12-15 12
102734743,171998591,1,2014-12-15 12
102734743,350137352,1,2014-11-29 21
102734743,350137352,1,2014-11-29 21
102734743,350137352,1,2014-11-29 21
102734743,358808957,1,2014-11-27 12
102734743,358808957,1,2014-11-27 12
102734743,358808957,1,2014-11-27 12
102734743,219943427,1,2014-11-29 21
102734743,219943427,1,2014-11-29 21
102734743,252785313,1,2014-12-03 21
102734743,126666470,1,2014-11-26 17
102734743,261559653,1,2014-12-15 12
102734743,261559653,1,2014-12-15 12
102734743,240109243,1,2014-11-27 14
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,282040992,1,2014-12-10 22
102734743,176888118,1,2014-11-29 21
102734743,176888118,1,2014-11-29 21
102734743,176888118,1,2014-11-29 21
102734743,176888118,1,2014-11-29 21
102734743,229954713,1,2014-11-29 21
102734743,229954713,1,2014-11-29 21
102734743,229954713,1,2014-11-29 21
102734743,320411749,1,2014-12-03 21
102734743,237009323,1,2014-11-27 14
102734743,237009323,1,2014-11-27 14
102734743,237009323,1,2014-11-27 14
102734743,88407296,1,2014-11-27 11
102734743,88407296,1,2014-11-27 11
102734743,88407296,1,2014-11-27 11
102734743,139510751,1,2014-11-27 14
102734743,295385925,1,2014-11-29 21
102734743,295385925,1,2014-11-29 21
102734743,295385925,1,2014-11-29 21
102734743,210734847,1,2014-12-03 21
102734743,210734847,1,2014-12-03 23
102734743,210734847,1,2014-12-03 22
102734743,210734847,1,2014-12-03 21
102734743,210734847,3,2014-12-03 21
102734743,210734847,1,2014-12-03 23
102734743,164672139,1,2014-12-03 15
102734743,133237052,1,2014-11-29 21
102734743,133237052,1,2014-11-29 21
102734743,133237052,1,2014-11-29 21
102734743,201875170,1,2014-12-15 12
102734743,59010343,1,2014-11-29 21
102734743,59010343,1,2014-11-29 21
102734743,59010343,1,2014-11-29 21
102734743,321694645,1,2014-11-29 21
102734743,321694645,1,2014-11-29 21
102734743,321694645,1,2014-11-29 21
102734743,28800503,1,2014-12-03 21
102734743,125635684,1,2014-11-27 14
102734743,125635684,1,2014-11-27 14
102734743,125635684,1,2014-11-27 14
102734743,189640539,1,2014-11-29 21
102734743,189640539,1,2014-11-29 21
102734743,215277612,1,2014-12-04 11
102734743,159967104,1,2014-12-03 15
102734743,159967104,3,2014-12-03 15
102734743,353565822,1,2014-11-26 16
102734743,353565822,1,2014-11-26 17
102734743,353565822,1,2014-11-26 16
102734743,353565822,1,2014-11-26 16
102734743,353565822,1,2014-11-26 16
102734743,218877773,1,2014-11-27 14
102734743,104503316,1,2014-12-03 21
102734743,372121938,1,2014-12-03 15
102734743,798235,1,2014-11-29 21
102734743,220123879,1,2014-11-29 21
102734743,220123879,1,2014-11-29 21
102734743,220123879,1,2014-11-30 12
102734743,220123879,1,2014-11-29 21
102734743,383917343,1,2014-12-03 21
102734743,156135388,1,2014-11-29 21
102734743,141407919,1,2014-11-30 12
102734743,56826343,1,2014-12-04 15
102734743,56826343,1,2014-12-04 11
102734743,342439627,1,2014-11-27 14
102734743,231375748,1,2014-11-29 21
102734743,324306690,1,2014-12-03 15
102734743,324306690,1,2014-12-03 15
102734743,324306690,1,2014-12-03 15
102734743,101693743,1,2014-11-27 14
102734743,122777749,1,2014-11-27 11
102734743,122777749,1,2014-11-27 11
102734743,140455832,1,2014-11-30 12
102734743,5070517,1,2014-11-29 21
102734743,208090770,1,2014-12-15 12
102734743,44325390,1,2014-11-27 14
102734743,394298991,1,2014-11-27 14
102734743,8427836,1,2014-11-27 14
102734743,356567564,1,2014-11-29 21
102734743,363797421,1,2014-12-03 22
102734743,363797421,1,2014-12-03 22
102734743,170388932,1,2014-11-29 21
102734743,239369364,1,2014-11-29 21
102734743,19849207,1,2014-11-27 11
102734743,19849207,1,2014-11-27 11
102734743,227362594,1,2014-12-03 15
102734743,279755330,1,2014-11-27 14
102734743,383156200,1,2014-12-03 14
102734743,66206716,1,2014-12-03 21
102744856,352081208,1,2014-11-18 02
102750979,232028936,1,2014-12-07 22
102750979,232028936,3,2014-12-07 22
102750979,232028936,1,2014-12-07 22
108648119,232028936,1,2014-12-12 11
108648119,232028936,1,2014-12-12 11
108842399,232028936,1,2014-12-10 20
108842399,232028936,1,2014-12-10 20
108842399,232028936,1,2014-12-10 20
102750979,130547925,1,2014-12-12 19
102750979,130547925,1,2014-12-12 19
102750979,216595904,3,2014-12-07 22
102750979,216595904,1,2014-12-07 22
102750979,216595904,1,2014-12-07 22
102750979,97038799,1,2014-12-07 22
102750979,97038799,1,2014-12-07 22
102750979,107654975,1,2014-12-12 20
102750979,107654975,1,2014-12-12 20
102750979,107654975,3,2014-12-12 20
103215328,107654975,1,2014-11-21 21
103215328,107654975,1,2014-11-21 21
102750979,242758798,1,2014-12-07 22
102750979,242758798,1,2014-12-07 22
102750979,141385221,1,2014-12-12 20
102750979,141385221,3,2014-12-12 20
102750979,141385221,1,2014-12-12 20
102750979,8275277,1,2014-12-12 20
102750979,8275277,1,2014-12-12 20
102750979,103609430,1,2014-12-07 22
102750979,103609430,3,2014-12-07 22
102750979,103609430,1,2014-12-07 22
102750979,103609430,1,2014-12-07 22
102750979,103609430,1,2014-12-07 22
105254663,103609430,1,2014-11-25 09
105254663,103609430,1,2014-11-25 09
102750979,31307317,1,2014-12-11 20
102750979,31307317,1,2014-12-11 20
102750979,178858740,1,2014-12-07 22
102750979,178858740,1,2014-12-07 22
102750979,7951641,1,2014-12-12 20
102750979,7951641,1,2014-12-12 20
102750979,145767417,1,2014-12-12 20
102750979,145767417,1,2014-12-12 20
102750979,90213795,1,2014-12-07 22
102750979,90213795,1,2014-12-07 22
102750979,90213795,3,2014-12-07 22
102750979,323741613,1,2014-12-12 19
102750979,323741613,1,2014-12-12 19
102750979,323741613,3,2014-12-12 19
102750979,244561340,1,2014-12-10 22
102750979,244561340,3,2014-12-07 22
102750979,244561340,1,2014-12-10 22
102750979,244561340,1,2014-12-10 22
102750979,244561340,1,2014-12-07 22
102750979,244561340,1,2014-12-07 22
102750979,244561340,1,2014-12-07 22
102750979,244561340,1,2014-12-07 22
102750979,174588421,1,2014-12-07 22
102750979,174588421,1,2014-12-07 22
102750979,72064583,1,2014-12-12 19
102750979,72064583,1,2014-12-12 19
10749927,72064583,1,2014-12-07 13
10749927,72064583,1,2014-12-07 13
102750979,156668006,1,2014-12-12 20
102750979,156668006,1,2014-12-12 20
102750979,136577518,1,2014-12-12 20
102750979,136577518,1,2014-12-12 20
102750979,388725197,1,2014-12-12 19
102750979,388725197,1,2014-12-12 19
102750979,76057333,1,2014-12-12 20
102750979,76057333,1,2014-12-12 20
102750979,354767486,1,2014-12-07 22
102750979,354767486,1,2014-12-07 22
102750979,121555932,1,2014-12-07 22
102750979,121555932,3,2014-12-07 22
102750979,121555932,1,2014-12-07 22
107919689,121555932,3,2014-12-06 19
107919689,121555932,1,2014-12-11 20
107919689,121555932,3,2014-12-08 16
107919689,121555932,1,2014-12-09 23
107919689,121555932,1,2014-12-06 19
107919689,121555932,1,2014-12-11 21
107919689,121555932,1,2014-12-11 21
107919689,121555932,3,2014-12-09 23
107919689,121555932,1,2014-12-07 00
107919689,121555932,1,2014-12-08 16
107919689,121555932,1,2014-12-06 19
107919689,121555932,1,2014-12-09 23
107919689,121555932,1,2014-12-10 07
107919689,121555932,1,2014-12-07 08
107919689,121555932,3,2014-12-08 16
107919689,121555932,1,2014-12-06 19
107919689,121555932,1,2014-12-11 21
107919689,121555932,1,2014-12-11 20
107919689,121555932,1,2014-12-11 21
107919689,121555932,1,2014-12-09 23
107919689,121555932,1,2014-12-06 22
107919689,121555932,1,2014-12-11 20
107919689,121555932,1,2014-12-07 08
107919689,121555932,1,2014-12-08 16
107919689,121555932,1,2014-12-07 00
107919689,121555932,1,2014-12-11 20
107919689,121555932,1,2014-12-07 00
107919689,121555932,1,2014-12-06 19
107919689,121555932,1,2014-12-07 00
107919689,121555932,1,2014-12-08 16
107919689,121555932,1,2014-12-11 20
107919689,121555932,1,2014-12-06 23
107919689,121555932,1,2014-12-06 19
107919689,121555932,1,2014-12-10 07
107919689,121555932,4,2014-12-11 21
107919689,121555932,1,2014-12-09 09
107919689,121555932,1,2014-12-11 21
107919689,121555932,1,2014-12-11 20
102750979,403573630,1,2014-12-12 19
102750979,403573630,1,2014-12-12 19
102750979,317505319,1,2014-12-07 22
102750979,317505319,1,2014-12-07 22
102750979,248775505,1,2014-12-07 22
102750979,248775505,1,2014-12-07 22
105726659,248775505,1,2014-12-02 21
105726659,248775505,1,2014-12-02 21
102750979,16375961,1,2014-12-12 20
102750979,16375961,1,2014-12-12 20
104456338,16375961,1,2014-11-26 23
104456338,16375961,1,2014-11-26 23
102750979,107693590,1,2014-12-12 19
102750979,143289112,1,2014-12-12 20
102750979,143289112,1,2014-12-12 20
102750979,84200480,1,2014-12-12 20
102750979,84200480,1,2014-12-12 20
102750979,369140909,1,2014-12-12 20
102750979,369140909,1,2014-12-12 20
102750979,113194033,1,2014-12-12 19
102750979,113194033,1,2014-12-12 19
103215328,113194033,1,2014-12-01 20
111432262,113194033,1,2014-12-07 06
111432262,113194033,1,2014-12-07 06
102750979,358356922,1,2014-12-12 19
102750979,358356922,1,2014-12-12 19
102750979,391330138,1,2014-12-12 19
102750979,391330138,1,2014-12-12 19
105410696,391330138,1,2014-12-15 22
105410696,391330138,1,2014-12-15 22
10749927,391330138,1,2014-12-07 14
10749927,391330138,1,2014-12-07 14
111432262,391330138,1,2014-12-07 21
111432262,391330138,1,2014-12-07 21
111432262,391330138,1,2014-12-08 08
111432262,391330138,1,2014-12-08 08
102750979,344104808,1,2014-12-12 19
102750979,344104808,1,2014-12-12 19
102750979,219637478,1,2014-12-12 19
102750979,219637478,1,2014-12-12 19
102750979,52089036,1,2014-12-12 20
102750979,52089036,1,2014-12-12 20
102750979,52089036,3,2014-12-12 20
102750979,52089036,1,2014-12-12 20
10749927,52089036,1,2014-12-07 13
102750979,227340784,1,2014-12-12 19
102750979,227340784,1,2014-12-12 19
102750979,355047875,1,2014-12-07 22
102750979,355047875,1,2014-12-07 22
102750979,384792240,1,2014-12-12 20
102750979,384792240,1,2014-12-12 20
102750979,332286630,1,2014-12-12 19
102750979,332286630,1,2014-12-12 19
102750979,257217482,1,2014-12-12 20
102750979,257217482,1,2014-12-12 20
102750979,93962335,1,2014-12-12 19
102750979,93962335,1,2014-12-12 19
102750979,207763268,1,2014-12-12 19
102750979,207763268,1,2014-12-12 19
102750979,77748484,1,2014-12-07 22
102750979,77748484,1,2014-12-07 22
103987519,77748484,1,2014-11-25 13
103987519,77748484,1,2014-11-25 13
105726659,77748484,3,2014-12-03 10
105726659,77748484,3,2014-11-30 17
105726659,77748484,1,2014-11-27 17
105726659,77748484,1,2014-12-03 19
105726659,77748484,3,2014-11-27 17
105726659,77748484,1,2014-12-03 19
105726659,77748484,1,2014-11-27 17
107919689,77748484,1,2014-12-08 16
107919689,77748484,1,2014-12-08 16
102750979,296221036,1,2014-12-17 22
102750979,133272203,1,2014-12-12 20
102772705,198370594,1,2014-12-13 21
102772705,198370594,1,2014-12-13 21
102772705,198370594,1,2014-12-13 21
102772705,352882725,1,2014-12-13 21
102772705,352882725,1,2014-12-13 21
102772705,240837559,1,2014-12-13 21
102772705,240837559,1,2014-12-13 21
102772705,240837559,1,2014-12-13 21
102772705,216869622,1,2014-12-13 21
102772705,216869622,1,2014-12-13 21
102772705,216869622,1,2014-12-13 21
109128542,216869622,1,2014-12-07 08
109128542,216869622,1,2014-12-06 20
109128542,216869622,1,2014-12-06 20
109128542,216869622,1,2014-12-06 20
109128542,216869622,1,2014-12-07 08
109128542,216869622,1,2014-12-06 20
109128542,216869622,1,2014-12-06 20
109128542,216869622,3,2014-12-06 20
109128542,216869622,1,2014-12-06 20
109128542,216869622,1,2014-12-06 20
102772705,182334095,1,2014-12-13 21
102772705,291855008,1,2014-12-13 21
102772705,291855008,1,2014-12-13 21
105026207,291855008,1,2014-12-03 17
102772705,2891049,1,2014-12-13 21
102772705,2891049,1,2014-12-13 21
106579874,2891049,1,2014-11-22 17
109128542,2891049,1,2014-12-15 22
102810166,282857224,1,2014-12-06 09
102810166,282857224,1,2014-12-06 09
111588601,282857224,1,2014-12-03 06
102810166,277186224,1,2014-12-04 23
102810166,277186224,1,2014-12-04 23
106315589,277186224,1,2014-11-19 14
102810166,388570315,1,2014-12-04 23
102810166,388570315,1,2014-12-04 23
102823423,330059295,1,2014-12-16 09
102823423,250497328,1,2014-12-09 21
102823423,384900341,1,2014-12-08 23
102823423,384900341,1,2014-12-08 23
102823423,384900341,1,2014-12-08 23
102823423,384900341,1,2014-12-08 23
102823423,86026035,1,2014-12-10 11
102823423,86026035,1,2014-12-10 22
102823423,86026035,1,2014-12-09 23
102823423,86026035,1,2014-12-10 22
102823423,86026035,1,2014-12-13 13
102823423,86026035,1,2014-12-10 22
102823423,86026035,1,2014-12-10 22
102823423,86026035,1,2014-12-13 13
102823423,86026035,1,2014-12-09 23
102823423,86026035,1,2014-12-10 21
102823423,86026035,1,2014-12-10 21
102823423,86026035,1,2014-12-10 22
102823423,86026035,1,2014-12-09 23
102823423,86026035,1,2014-12-09 23
102823423,86026035,3,2014-12-10 22
102823423,86026035,1,2014-12-10 22
102823423,86026035,4,2014-12-10 22
102823423,86026035,1,2014-12-09 23
102823423,275930974,1,2014-12-17 08
102823423,275930974,1,2014-12-17 08
102823423,275930974,1,2014-12-17 08
102823423,275930974,1,2014-12-17 08
102823423,134444275,1,2014-11-19 10
102823423,134444275,1,2014-11-19 10
102823423,86185749,1,2014-11-22 20
102823423,86185749,1,2014-11-22 20
102823423,86185749,1,2014-11-22 20
108883904,86185749,1,2014-11-21 00
102823423,14236294,1,2014-12-16 09
102823423,14236294,1,2014-12-16 09
102823423,14236294,1,2014-12-16 09
102823423,14236294,1,2014-12-16 09
102823423,14236294,1,2014-12-16 09
102823423,40549479,1,2014-11-21 22
102823423,40549479,1,2014-11-21 22
102823423,196896546,1,2014-12-01 19
102823423,196896546,1,2014-12-01 19
102823423,196896546,1,2014-12-01 19
102823423,217987346,1,2014-12-08 19
102823423,217987346,1,2014-12-08 19
102823423,217987346,1,2014-12-08 19
102823423,217987346,1,2014-12-08 19
102823423,253490266,1,2014-12-16 14
102823423,253490266,1,2014-12-16 14
102823423,253490266,1,2014-12-16 14
102823423,253490266,1,2014-12-16 14
102823423,11696460,1,2014-11-18 22
102823423,105312161,1,2014-12-04 20
102823423,105312161,1,2014-12-04 20
102823423,140800900,3,2014-12-04 20
102823423,140800900,1,2014-12-04 20
102823423,140800900,1,2014-12-04 20
102823423,140800900,1,2014-12-01 21
102823423,140800900,1,2014-12-01 21
102823423,188073853,1,2014-12-03 19
102823423,188073853,1,2014-12-03 19
102823423,60012484,1,2014-11-30 22
102823423,60012484,1,2014-11-30 22
111174406,60012484,1,2014-12-10 23
111174406,60012484,1,2014-12-10 23
102823423,87197782,1,2014-12-04 21
102823423,87197782,1,2014-12-04 21
102823423,87197782,1,2014-12-04 21
102823423,289448238,1,2014-12-04 21
102823423,289448238,1,2014-12-01 21
102823423,289448238,1,2014-12-01 21
102823423,289448238,1,2014-12-01 21
102823423,289448238,1,2014-12-04 21
102823423,289448238,1,2014-12-04 21
102823423,289448238,1,2014-12-01 21
102823423,289448238,1,2014-12-01 21
102823423,219878134,1,2014-12-16 10
102823423,219878134,1,2014-12-16 10
102823423,380896855,1,2014-12-16 10
102823423,188497511,4,2014-11-28 17
102823423,188497511,1,2014-11-28 17
102823423,188497511,1,2014-11-29 07
102823423,188497511,1,2014-11-28 17
102823423,188497511,1,2014-11-28 17
102823423,188497511,3,2014-11-28 17
102823423,188497511,1,2014-11-29 08
102823423,188497511,1,2014-11-29 07
102823423,188497511,1,2014-11-29 07
102823423,188497511,1,2014-11-29 08
102823423,188497511,1,2014-11-28 17
102823423,188497511,1,2014-11-28 17
