,user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
535,107461040,244596513,1,0,0,0,0.0,0.0
536,107461040,299596869,1,0,0,0,0.0,0.0
537,107461040,314297129,3,0,0,0,0.0,0.0
538,107461040,359734308,2,0,0,0,0.0,0.0
539,107525567,166897171,2,0,0,0,0.0,0.0
540,107919689,250011851,5,0,0,0,0.0,0.0
541,107919689,340944033,3,0,0,0,0.0,0.0
542,108049880,69423105,2,0,0,0,0.0,0.0
543,108049880,394718093,2,0,0,0,0.0,0.0
544,108261212,14590954,2,0,0,0,0.0,0.0
545,108324380,107852873,3,0,1,0,0.0,0.0
546,108324380,370641529,1,0,0,0,0.0,0.0
547,108461135,294167986,2,0,0,0,0.0,0.0
548,108536069,294642571,2,0,0,0,0.0,0.0
549,108648119,208249221,2,0,0,0,0.0,0.0
550,108648119,266206540,2,0,0,0,0.0,0.0
551,108721043,367930526,2,0,0,0,0.0,0.0
552,108754127,31368107,2,0,0,0,0.0,0.0
553,108754127,58415335,2,0,0,0,0.0,0.0
554,108754127,256627602,1,0,0,0,0.0,0.0
555,108754127,298596822,3,0,0,0,0.0,0.0
556,108770210,43167775,1,0,0,0,0.0,0.0
557,108770210,44229845,1,0,0,0,0.0,0.0
558,108770210,48244321,2,0,0,0,0.0,0.0
559,108770210,55990710,2,0,0,0,0.0,0.0
560,108770210,63351642,1,0,0,0,0.0,0.0
561,108770210,75271082,2,0,0,0,0.0,0.0
562,108770210,75834338,3,0,0,0,0.0,0.0
563,108770210,91416924,3,0,0,0,0.0,0.0
564,108770210,111472814,1,0,0,0,0.0,0.0
565,108770210,133533279,2,0,0,0,0.0,0.0
566,108770210,164094937,1,0,0,0,0.0,0.0
567,108770210,173791116,1,1,0,0,0.0,0.0
568,108770210,183776213,1,1,0,0,0.0,0.0
569,108770210,185042838,1,0,0,0,0.0,0.0
570,108770210,187295641,2,0,0,0,0.0,0.0
571,108770210,193281104,1,0,0,0,0.0,0.0
572,108770210,214116134,1,0,0,0,0.0,0.0
573,108770210,220436274,1,0,0,0,0.0,0.0
574,108770210,224422844,2,0,0,0,0.0,0.0
575,108770210,228589860,2,0,0,0,0.0,0.0
576,108770210,237668356,1,0,0,0,0.0,0.0
577,108770210,253432059,1,0,0,0,0.0,0.0
578,108770210,262080322,1,0,0,0,0.0,0.0
579,108770210,272037342,2,0,0,0,0.0,0.0
580,108770210,290506101,4,0,0,0,0.0,0.0
581,108770210,290876758,1,0,0,0,0.0,0.0
582,108770210,293557475,2,0,0,0,0.0,0.0
583,108770210,310680432,1,0,0,0,0.0,0.0
584,108770210,334277627,1,0,0,0,0.0,0.0
585,108770210,337896771,1,0,0,0,0.0,0.0
586,108770210,366040858,1,0,0,0,0.0,0.0
587,108770210,374195645,1,0,0,0,0.0,0.0
588,108770210,382366367,2,0,0,0,0.0,0.0
589,108770210,392636745,1,0,0,0,0.0,0.0
590,108807980,374931768,3,0,0,0,0.0,0.0
591,108809234,71161276,1,0,0,0,0.0,0.0
592,108809234,95253928,3,0,0,0,0.0,0.0
593,108809234,97307823,3,0,0,0,0.0,0.0
594,108809234,306864817,7,0,0,0,0.0,0.0
595,108809234,378364173,2,0,0,0,0.0,0.0
596,108810920,54873445,2,0,0,0,0.0,0.0
597,108810920,378505512,2,0,0,0,0.0,0.0
598,108842399,4549238,2,0,0,0,0.0,0.0
599,108842399,43477621,4,1,0,0,0.0,0.0
600,108842399,47683082,2,0,0,0,0.0,0.0
601,108842399,52302812,2,0,0,0,0.0,0.0
602,108842399,54929794,2,0,0,0,0.0,0.0
603,108842399,63719850,4,1,0,0,0.0,0.0
604,108842399,65229523,4,0,0,0,0.0,0.0
605,108842399,74359694,10,1,1,1,0.0,0.0
606,108842399,75174875,8,0,1,0,0.0,0.0
607,108842399,79899846,2,0,0,0,0.0,0.0
608,108842399,83314135,2,0,0,0,0.0,0.0
609,108842399,94278377,2,0,0,0,0.0,0.0
610,108842399,98820987,2,0,0,0,0.0,0.0
611,108842399,110466727,2,0,0,0,0.0,0.0
612,108842399,119819400,2,0,0,0,0.0,0.0
613,108842399,121508745,2,0,0,0,0.0,0.0
614,108842399,126891716,2,0,1,1,0.0,0.0
615,108842399,132998297,2,0,0,0,0.0,0.0
616,108842399,173838001,2,0,0,0,0.0,0.0
617,108842399,178062073,2,0,0,0,0.0,0.0
618,108842399,184489502,2,0,0,0,0.0,0.0
619,108842399,192941943,2,0,0,0,0.0,0.0
620,108842399,196137030,2,0,0,0,0.0,0.0
621,108842399,211976361,2,0,0,0,0.0,0.0
622,108842399,234560925,5,1,1,1,0.0,0.0
623,108842399,268716311,2,0,0,0,0.0,0.0
624,108842399,270193539,2,0,0,0,0.0,0.0
625,108842399,276043531,2,0,0,0,0.0,0.0
626,108842399,298798820,2,0,0,0,0.0,0.0
627,108842399,299028766,2,0,0,0,0.0,0.0
628,108842399,304985886,2,0,0,0,0.0,0.0
629,108842399,316681963,4,0,0,0,0.0,0.0
630,108842399,332931599,6,0,1,1,0.0,0.0
631,108842399,335890555,2,0,0,0,0.0,0.0
632,108842399,337784676,2,1,0,0,0.0,0.0
633,108842399,339123908,4,0,0,0,0.0,0.0
634,108842399,341453092,2,0,0,0,0.0,0.0
635,108842399,343930065,9,0,0,1,0.0,0.0
636,108842399,352957164,2,0,0,0,0.0,0.0
637,108842399,359454251,10,0,1,1,0.0,0.0
638,108842399,362274029,2,0,0,0,0.0,0.0
639,108842399,376524812,2,0,0,0,0.0,0.0
640,108898700,314268042,1,0,0,0,1.0,1.0
641,108934622,168352416,3,1,0,0,0.0,0.0
642,109128542,277039974,2,0,0,0,0.0,0.0
643,109164452,3982150,5,0,0,0,0.0,0.0
644,109164452,22302304,2,0,0,0,0.0,0.0
645,109164452,29857043,1,0,0,0,0.0,0.0
646,109164452,31265922,10,0,1,1,0.0,0.0
647,109164452,43041412,1,0,0,0,0.0,0.0
648,109164452,53704158,1,0,0,0,0.0,0.0
649,109164452,60710911,2,0,1,0,0.0,0.0
650,109164452,65151081,2,0,0,0,0.0,0.0
651,109164452,73300400,2,0,0,0,0.0,0.0
652,109164452,81578305,1,0,0,0,0.0,0.0
653,109164452,161527401,1,0,0,0,0.0,0.0
654,109164452,162121397,2,0,0,0,0.0,0.0
655,109164452,165162534,3,0,0,0,0.0,0.0
656,109164452,166670035,1,0,0,0,0.0,0.0
657,109164452,172061898,2,0,0,0,0.0,0.0
658,109164452,172531242,2,0,1,0,0.0,0.0
659,109164452,185353244,2,0,0,0,0.0,0.0
660,109164452,189861819,2,0,0,0,0.0,0.0
661,109164452,197215713,1,0,0,0,0.0,0.0
662,109164452,204148259,2,0,0,0,0.0,0.0
663,109164452,216092495,1,0,0,0,0.0,0.0
664,109164452,222218570,4,0,0,0,0.0,0.0
665,109164452,222576575,1,0,0,0,0.0,0.0
666,109164452,228458176,2,0,0,0,0.0,0.0
667,109164452,238678221,2,0,0,0,0.0,0.0
668,109164452,282343984,3,0,0,0,0.0,0.0
669,109164452,296637479,3,0,1,0,0.0,0.0
670,109164452,309984252,2,0,0,0,0.0,0.0
671,109164452,322681958,1,0,0,0,0.0,0.0
672,109164452,325230723,2,0,0,0,0.0,0.0
673,109164452,341865886,1,0,0,0,0.0,0.0
674,109164452,344552963,1,0,0,0,0.0,0.0
675,109164452,346526182,2,0,0,0,0.0,0.0
676,109164452,367173135,2,0,0,0,0.0,0.0
677,109164452,376753097,1,0,0,0,0.0,0.0
678,109164452,388781495,3,0,0,0,0.0,0.0
679,109164452,402918473,3,0,0,0,0.0,0.0
680,109211180,72359969,1,0,0,0,0.0,0.0
681,109211180,122165458,2,0,0,0,0.0,0.0
682,109211180,142041279,1,0,0,0,0.0,0.0
683,109211180,166483435,1,0,0,0,0.0,0.0
684,109211180,186674448,2,0,0,0,0.0,0.0
685,109211180,310995493,2,0,0,0,0.0,0.0
686,109211180,358815175,2,0,0,0,0.0,0.0
687,109257920,313674631,2,0,0,0,0.0,0.0
688,109354262,83100513,2,0,0,0,0.0,0.0
689,109440197,4245028,2,0,0,0,0.0,0.0
690,109440197,5949927,2,0,0,0,0.0,0.0
691,109440197,104213149,2,0,0,0,0.0,0.0
692,109440197,112384454,2,0,0,0,0.0,0.0
693,109440197,183331066,2,0,0,0,0.0,0.0
694,109440197,189049345,1,0,0,0,0.0,0.0
695,109440197,227706726,2,0,0,0,0.0,0.0
696,109440197,240881995,2,0,0,0,0.0,0.0
697,109440197,242578661,2,0,0,0,0.0,0.0
698,109440197,294566011,2,0,0,0,0.0,0.0
699,109440197,329468343,3,0,0,0,0.0,0.0
700,109440197,400346526,3,0,0,0,0.0,0.0
701,109440197,402345143,3,0,0,0,0.0,0.0
702,109484486,84132094,2,0,0,0,0.0,0.0
703,109484486,85054919,2,0,0,0,0.0,0.0
704,109484486,357486586,3,0,0,0,0.0,0.0
705,109484486,390853356,3,0,0,0,0.0,0.0
706,109609212,6101615,1,0,0,0,0.0,0.0
707,109609212,35737305,1,0,0,0,0.0,0.0
708,109609212,43344251,1,0,0,0,0.0,0.0
709,109609212,93538490,1,0,0,0,0.0,0.0
710,109609212,98721702,1,0,0,0,0.0,0.0
711,109609212,105201311,1,0,0,0,0.0,0.0
712,109609212,111909505,1,0,0,0,0.0,0.0
713,109609212,204806750,1,0,0,0,0.0,0.0
714,109609212,205747617,1,0,0,0,0.0,0.0
715,109609212,291050149,1,0,0,0,0.0,0.0
716,109609212,329809929,1,0,0,0,0.0,0.0
717,110017882,244923471,4,0,0,0,0.0,0.0
718,110045332,45477516,3,0,0,0,0.0,0.0
719,110045332,224523986,3,0,0,0,0.0,0.0
720,110045332,241565192,2,0,0,0,0.0,0.0
721,110068303,61707438,1,0,0,0,0.0,0.0
722,110068303,101726918,1,0,0,0,1.0,1.0
723,110068303,136086071,2,0,0,0,0.0,0.0
724,110068303,155940555,2,0,0,0,0.0,0.0
725,110068303,170546877,2,0,0,0,0.0,0.0
726,110068303,171339320,4,0,1,0,0.0,0.0
727,110068303,171494805,3,0,0,0,0.0,0.0
728,110068303,196980719,4,0,0,0,0.0,0.0
729,110068303,248338978,6,0,0,0,0.0,0.0
730,110068303,277920198,3,0,0,0,0.0,0.0
731,110068303,363875991,3,0,0,0,0.0,0.0
732,110068303,384487676,12,0,1,1,0.0,0.0
733,110129533,5044590,1,0,0,0,0.0,0.0
734,110162698,9656311,2,0,0,0,0.0,0.0
735,110162698,188682010,2,0,0,0,0.0,0.0
736,110162698,341041682,5,0,0,0,0.0,0.0
737,110163391,80955158,2,0,0,0,0.0,0.0
738,110163391,236065029,4,0,1,2,0.0,0.0
739,110163391,244935142,2,0,0,0,0.0,0.0
740,110163391,271624565,1,0,0,0,0.0,0.0
741,110163391,304399081,2,0,0,0,0.0,0.0
742,110163391,361346418,4,0,1,0,0.0,0.0
743,110163391,379572870,3,0,1,0,0.0,0.0
744,110206999,32836622,1,0,0,0,0.0,0.0
745,110206999,98268588,1,0,0,0,0.0,0.0
746,110206999,132968128,1,0,0,0,0.0,0.0
747,110206999,199051298,7,0,0,1,0.0,0.0
748,110206999,232744463,1,0,0,0,0.0,0.0
749,110206999,257157244,3,0,0,0,0.0,0.0
750,110206999,258204867,2,0,0,0,0.0,0.0
751,110206999,276932758,2,0,0,0,0.0,0.0
752,110206999,288709443,7,0,0,0,0.0,0.0
753,110206999,311227706,1,0,0,0,0.0,0.0
754,110206999,333947115,1,0,0,0,0.0,0.0
755,110206999,367314135,1,0,0,0,0.0,0.0
756,110231950,80784169,1,1,0,0,0.0,0.0
757,110231950,303160191,1,0,0,0,0.0,0.0
758,110461261,198962098,1,0,0,0,0.0,0.0
759,110461261,348337289,2,0,0,0,0.0,0.0
760,110501173,141400715,2,0,0,0,0.0,0.0
761,110501173,147094369,2,0,0,0,0.0,0.0
762,110501173,257096880,2,0,0,0,0.0,0.0
763,110501173,284349828,2,0,0,0,0.0,0.0
764,110505562,7839330,1,0,0,0,0.0,0.0
765,110505562,94062845,2,0,0,0,0.0,0.0
766,110505562,140000262,2,0,0,0,0.0,0.0
767,110505562,206855739,2,0,0,0,0.0,0.0
768,110505562,383130544,2,0,0,0,0.0,0.0
769,110547514,209355575,4,0,0,0,0.0,0.0
770,110547514,294175432,1,0,0,0,0.0,0.0
771,110581771,1606744,1,0,0,0,0.0,0.0
772,110581771,5022148,1,0,0,0,0.0,0.0
773,110581771,8852583,3,0,0,0,0.0,0.0
774,110581771,9492547,1,0,0,0,0.0,0.0
775,110581771,11122202,3,0,0,0,0.0,0.0
776,110581771,13151408,2,0,0,0,0.0,0.0
777,110581771,14044678,4,0,0,0,0.0,0.0
778,110581771,16514351,3,0,0,0,0.0,0.0
779,110581771,21889905,4,1,0,0,0.0,0.0
780,110581771,22585469,2,0,1,0,0.0,0.0
781,110581771,25098502,2,1,0,0,0.0,0.0
782,110581771,26023465,1,0,0,0,0.0,0.0
783,110581771,34778712,1,1,0,0,0.0,0.0
784,110581771,42456231,1,1,0,0,0.0,0.0
785,110581771,42546873,1,1,0,0,0.0,0.0
786,110581771,47080953,3,1,0,0,0.0,0.0
787,110581771,52798322,1,0,0,0,0.0,0.0
788,110581771,54523657,3,0,0,0,0.0,0.0
789,110581771,59781290,4,0,0,0,0.0,0.0
790,110581771,64149451,1,1,0,0,0.0,0.0
791,110581771,67389471,1,1,0,0,0.0,0.0
792,110581771,69842442,6,0,0,0,0.0,0.0
793,110581771,71875787,1,0,0,0,0.0,0.0
794,110581771,76753489,1,1,0,0,0.0,0.0
795,110581771,81765744,2,0,0,0,0.0,0.0
796,110581771,85128217,1,0,0,0,0.0,0.0
797,110581771,89321807,1,0,0,0,0.0,0.0
798,110581771,92111912,2,0,0,0,0.0,0.0
799,110581771,95513694,5,1,0,0,0.0,0.0
800,110581771,95875607,1,0,0,0,0.0,0.0
801,110581771,98610534,1,0,0,0,0.0,0.0
802,110581771,106631300,1,1,0,0,0.0,0.0
803,110581771,108697397,1,0,0,0,0.0,0.0
804,110581771,114315798,5,0,1,0,0.0,0.0
805,110581771,124391710,3,0,0,0,0.0,0.0
806,110581771,126532745,4,0,0,0,0.0,0.0
807,110581771,132852953,4,1,0,0,0.0,0.0
808,110581771,142917927,1,1,0,0,0.0,0.0
809,110581771,165579836,1,0,0,0,0.0,0.0
810,110581771,166849108,3,0,0,0,0.0,0.0
811,110581771,167529519,1,1,0,0,0.0,0.0
812,110581771,170500441,3,0,0,0,0.0,0.0
813,110581771,171865308,3,1,0,0,0.0,0.0
814,110581771,175738819,1,1,0,0,0.0,0.0
815,110581771,179905826,1,0,0,0,0.0,0.0
816,110581771,184009281,1,0,0,0,0.0,0.0
817,110581771,187029055,7,0,0,0,0.0,0.0
818,110581771,196518058,3,1,0,0,0.0,0.0
819,110581771,206795855,12,1,1,1,0.0,0.0
820,110581771,211034925,1,0,0,0,0.0,0.0
821,110581771,212873358,1,1,0,0,0.0,0.0
822,110581771,221741746,1,1,0,0,0.0,0.0
823,110581771,228046943,1,1,0,0,0.0,0.0
824,110581771,234302625,1,1,0,0,0.0,0.0
825,110581771,239096850,3,1,0,0,0.0,0.0
826,110581771,240980648,1,1,0,0,0.0,0.0
827,110581771,242791224,2,0,0,0,0.0,0.0
828,110581771,243130100,1,1,0,0,0.0,0.0
829,110581771,243606078,1,0,0,0,0.0,0.0
830,110581771,248783327,5,1,0,0,0.0,0.0
831,110581771,250072519,3,1,0,0,0.0,0.0
832,110581771,260321978,3,0,0,0,0.0,0.0
833,110581771,283583344,6,0,0,0,0.0,0.0
834,110581771,285642762,6,0,0,0,0.0,0.0
835,110581771,291800412,1,1,1,0,0.0,0.0
836,110581771,302184274,1,0,0,0,0.0,0.0
837,110581771,316908008,1,0,0,0,0.0,0.0
838,110581771,341828755,1,1,0,0,0.0,0.0
839,110581771,345830185,2,1,0,0,0.0,0.0
840,110581771,370256164,1,1,0,0,0.0,0.0
841,110581771,371220787,7,0,1,0,0.0,0.0
842,110581771,378881335,4,0,0,0,0.0,0.0
843,110581771,381274183,1,0,0,0,0.0,0.0
844,110581771,382363404,2,0,0,0,0.0,0.0
845,110581771,386551842,1,1,0,0,0.0,0.0
846,110581771,391545779,0,0,0,1,0.0,0.0
847,110581771,393347171,1,0,0,0,0.0,0.0
848,110581771,401705223,3,1,0,0,0.0,0.0
849,110600365,3265513,3,0,0,0,0.0,0.0
850,110600365,11935937,3,0,0,0,0.0,0.0
851,110600365,104883287,3,0,0,0,0.0,0.0
852,110600365,123465932,1,0,0,0,0.0,0.0
853,110600365,129060560,1,0,0,0,0.0,0.0
854,110600365,195140715,5,0,0,1,0.0,0.0
855,110600365,203682519,2,0,0,0,0.0,0.0
856,110600365,229075972,2,0,0,0,0.0,0.0
857,110600365,235995902,5,0,0,0,0.0,0.0
858,110600365,281029667,2,0,0,0,0.0,0.0
859,110600365,302955817,4,0,0,0,0.0,0.0
860,110600365,354479864,5,0,0,0,0.0,0.0
861,110634142,111239804,5,0,0,0,0.0,0.0
862,110670451,1101949,1,0,0,0,0.0,0.0
863,110670451,5659193,1,0,0,0,0.0,0.0
864,110670451,18080372,3,0,0,0,0.0,0.0
865,110670451,25700819,3,1,0,0,0.0,0.0
866,110670451,35438060,1,0,0,0,0.0,0.0
867,110670451,35657059,1,0,0,0,0.0,0.0
868,110670451,47738741,1,0,0,0,0.0,0.0
869,110670451,47771682,1,0,0,0,0.0,0.0
870,110670451,48625885,1,0,0,0,0.0,0.0
871,110670451,52321417,2,1,0,0,0.0,0.0
872,110670451,53673998,5,1,0,0,0.0,0.0
873,110670451,53697093,1,0,0,0,0.0,0.0
874,110670451,56114407,1,0,0,0,0.0,0.0
875,110670451,56913325,1,0,0,0,0.0,0.0
876,110670451,68742118,1,0,0,0,0.0,0.0
877,110670451,73875193,1,0,0,0,0.0,0.0
878,110670451,76765982,5,1,0,0,0.0,0.0
879,110670451,78682725,4,1,0,0,0.0,0.0
880,110670451,80418762,1,0,0,0,0.0,0.0
881,110670451,81715367,2,0,0,0,0.0,0.0
882,110670451,82576210,1,0,0,0,0.0,0.0
883,110670451,84833848,1,0,0,0,0.0,0.0
884,110670451,86544224,1,0,0,0,0.0,0.0
885,110670451,87230763,1,0,0,0,0.0,0.0
886,110670451,89220032,3,0,0,0,0.0,0.0
887,110670451,89438072,3,0,0,0,0.0,0.0
888,110670451,89986980,1,0,0,0,0.0,0.0
889,110670451,94928876,1,0,0,0,0.0,0.0
890,110670451,117843994,1,0,0,0,0.0,0.0
891,110670451,119209953,1,0,0,0,0.0,0.0
892,110670451,154135182,5,1,0,0,0.0,0.0
893,110670451,166812782,1,0,0,0,0.0,0.0
894,110670451,167769217,7,1,0,0,0.0,0.0
895,110670451,170192270,5,1,0,0,0.0,0.0
896,110670451,171127466,1,0,0,0,0.0,0.0
897,110670451,194639186,1,0,0,0,0.0,0.0
898,110670451,194920382,3,0,0,0,0.0,0.0
899,110670451,201717929,4,1,0,0,0.0,0.0
900,110670451,208715196,3,1,0,0,0.0,0.0
901,110670451,217768014,1,0,0,0,0.0,0.0
902,110670451,225635234,1,0,0,0,0.0,0.0
903,110670451,228921062,1,0,0,0,0.0,0.0
904,110670451,239549407,1,0,0,0,0.0,0.0
905,110670451,241022043,3,1,0,0,0.0,0.0
906,110670451,243052222,1,0,0,0,0.0,0.0
907,110670451,250061671,1,0,0,0,0.0,0.0
908,110670451,256855327,1,0,0,0,0.0,0.0
909,110670451,269759777,1,0,0,0,0.0,0.0
910,110670451,270421786,1,0,0,0,0.0,0.0
911,110670451,280122728,1,0,0,0,0.0,0.0
912,110670451,284695299,1,0,0,0,0.0,0.0
913,110670451,287403742,1,0,0,0,0.0,0.0
914,110670451,287630266,1,0,0,0,0.0,0.0
915,110670451,293223304,1,0,0,0,0.0,0.0
916,110670451,293446717,1,0,0,0,0.0,0.0
917,110670451,295579287,1,0,0,0,0.0,0.0
918,110670451,297445747,1,0,0,0,0.0,0.0
919,110670451,297690695,1,0,0,0,0.0,0.0
920,110670451,322314522,1,0,0,0,0.0,0.0
921,110670451,323333110,1,0,0,0,0.0,0.0
922,110670451,331239415,1,0,0,0,0.0,0.0
923,110670451,338250997,1,0,0,0,0.0,0.0
924,110670451,345181273,1,0,0,0,0.0,0.0
925,110670451,350623327,1,0,0,0,0.0,0.0
926,110670451,352401418,1,0,0,0,0.0,0.0
927,110670451,357087696,1,0,0,0,0.0,0.0
928,110670451,362329822,1,0,0,0,0.0,0.0
929,110670451,381585289,1,0,0,0,0.0,0.0
930,110670451,386408097,3,0,0,0,0.0,0.0
931,110670451,387709182,1,0,0,0,0.0,0.0
932,110670451,388988072,1,0,0,0,0.0,0.0
933,110670451,393519614,1,0,0,0,0.0,0.0
934,110670451,397728331,1,0,0,0,0.0,0.0
935,110670451,403300231,1,0,0,0,0.0,0.0
936,110701894,275477672,1,0,1,0,0.0,0.0
937,110794153,19480102,2,0,0,0,0.0,0.0
938,110794153,66686771,2,0,0,0,0.0,0.0
939,110794153,122241003,3,0,0,0,0.0,0.0
940,110794153,159827315,3,0,0,0,0.0,0.0
941,110794153,170742994,2,0,0,0,0.0,0.0
942,110794153,214455174,3,0,0,0,0.0,0.0
943,110794153,215810193,2,0,0,0,0.0,0.0
944,110794153,238132903,2,0,0,0,0.0,0.0
945,110794153,246977606,2,0,0,0,0.0,0.0
946,110801380,315867567,3,0,0,0,0.0,0.0
947,110811607,309984252,2,0,0,0,0.0,0.0
948,110813545,3956429,2,0,0,0,0.0,0.0
949,110813545,4081369,2,0,0,0,0.0,0.0
950,110813545,5375583,2,0,0,0,0.0,0.0
951,110813545,6039035,3,0,0,0,0.0,0.0
952,110813545,8822143,2,0,0,0,0.0,0.0
953,110813545,12043140,1,0,0,0,0.0,0.0
954,110813545,24491085,2,0,0,0,0.0,0.0
955,110813545,30689308,4,0,0,0,0.0,0.0
956,110813545,34079469,1,0,0,0,0.0,0.0
957,110813545,45165448,2,0,0,0,0.0,0.0
958,110813545,45612590,4,1,0,0,0.0,0.0
959,110813545,46196617,2,0,0,0,0.0,0.0
960,110813545,47607637,2,0,0,0,0.0,0.0
961,110813545,50598389,2,0,0,0,0.0,0.0
962,110813545,51319134,2,0,0,0,0.0,0.0
963,110813545,55618675,7,1,0,0,0.0,0.0
964,110813545,60035830,3,1,0,0,0.0,0.0
965,110813545,61752102,2,1,0,0,0.0,0.0
966,110813545,69348531,2,0,0,0,0.0,0.0
967,110813545,71236852,2,0,0,0,0.0,0.0
968,110813545,76590689,1,0,0,0,0.0,0.0
969,110813545,77264941,3,0,0,0,0.0,0.0
970,110813545,80781212,3,0,0,0,0.0,0.0
971,110813545,81960228,2,0,0,0,0.0,0.0
972,110813545,82306583,2,0,0,0,0.0,0.0
973,110813545,88323406,4,1,0,0,0.0,0.0
974,110813545,94431078,2,0,0,0,0.0,0.0
975,110813545,95085420,2,0,0,0,0.0,0.0
976,110813545,96689803,3,0,0,0,0.0,0.0
977,110813545,100646781,2,0,0,0,0.0,0.0
978,110813545,108846409,2,0,0,0,0.0,0.0
979,110813545,110650060,2,0,0,0,0.0,0.0
980,110813545,112365502,2,0,0,0,0.0,0.0
981,110813545,113376416,2,0,0,0,0.0,0.0
982,110813545,114315798,1,0,0,0,0.0,0.0
983,110813545,123683497,2,0,0,0,0.0,0.0
984,110813545,125554786,3,1,0,0,0.0,0.0
985,110813545,126973243,2,0,0,0,0.0,0.0
986,110813545,130782708,2,0,0,0,0.0,0.0
987,110813545,132853691,2,0,0,0,0.0,0.0
988,110813545,137215289,2,0,0,0,0.0,0.0
989,110813545,137358685,2,0,0,0,0.0,0.0
990,110813545,145192594,2,0,0,0,0.0,0.0
991,110813545,145242115,2,0,0,0,0.0,0.0
992,110813545,146116952,4,0,0,0,0.0,0.0
993,110813545,158906364,2,0,0,0,0.0,0.0
994,110813545,169249182,4,0,0,0,0.0,0.0
995,110813545,169428573,2,0,0,0,0.0,0.0
996,110813545,176899148,2,0,0,0,0.0,0.0
997,110813545,177707702,1,0,0,0,0.0,0.0
998,110813545,178458836,2,0,0,0,0.0,0.0
999,110813545,181154879,2,0,0,0,0.0,0.0
1000,110813545,182407116,4,1,0,0,0.0,0.0
1001,110813545,186730218,2,0,0,0,0.0,0.0
1002,110813545,187225130,2,0,0,0,0.0,0.0
1003,110813545,187679880,6,1,0,0,0.0,0.0
1004,110813545,189990953,2,0,0,0,0.0,0.0
1005,110813545,191399679,2,0,0,0,0.0,0.0
1006,110813545,192552918,1,0,0,0,0.0,0.0
1007,110813545,196518058,2,0,0,0,0.0,0.0
1008,110813545,197717181,3,2,0,0,0.0,0.0
1009,110813545,198984598,2,0,0,0,0.0,0.0
1010,110813545,203699253,2,0,0,0,0.0,0.0
1011,110813545,205081227,8,0,0,1,0.0,0.0
1012,110813545,210574289,2,0,0,0,0.0,0.0
1013,110813545,212834142,2,0,0,0,0.0,0.0
1014,110813545,216582884,2,0,0,0,0.0,0.0
1015,110813545,218842292,2,0,0,0,0.0,0.0
1016,110813545,221061824,2,0,0,0,0.0,0.0
1017,110813545,222690849,2,0,0,0,0.0,0.0
1018,110813545,232180223,2,0,0,0,0.0,0.0
1019,110813545,238236000,2,0,0,0,0.0,0.0
1020,110813545,239096850,5,1,0,0,0.0,0.0
1021,110813545,243130100,3,0,0,0,0.0,0.0
1022,110813545,247710362,2,0,0,0,0.0,0.0
1023,110813545,248411588,3,0,0,0,0.0,0.0
1024,110813545,254363757,0,0,0,1,0.0,0.0
1025,110813545,255721584,4,0,0,0,0.0,0.0
1026,110813545,268749720,2,0,0,0,0.0,0.0
1027,110813545,269440527,3,0,0,0,0.0,0.0
1028,110813545,274287949,2,0,0,0,0.0,0.0
1029,110813545,277805463,3,0,0,0,0.0,0.0
1030,110813545,279998325,3,0,0,0,0.0,0.0
1031,110813545,285216613,2,0,0,0,0.0,0.0
1032,110813545,286487541,3,0,0,0,0.0,0.0
1033,110813545,294944884,1,0,0,0,0.0,0.0
1034,110813545,298278408,2,0,0,0,0.0,0.0
1035,110813545,301092077,2,0,0,0,0.0,0.0
1036,110813545,304431096,2,0,0,0,0.0,0.0
1037,110813545,305063282,2,0,0,0,0.0,0.0
1038,110813545,305243033,2,0,0,0,0.0,0.0
1039,110813545,305264018,2,0,0,0,0.0,0.0
1040,110813545,307908345,2,0,0,0,0.0,0.0
1041,110813545,309519897,7,1,0,1,0.0,0.0
1042,110813545,317593769,6,0,0,0,0.0,0.0
1043,110813545,317676525,2,0,0,0,0.0,0.0
1044,110813545,321174090,3,0,0,0,0.0,0.0
1045,110813545,327377917,2,0,0,0,0.0,0.0
1046,110813545,331932310,2,0,0,0,0.0,0.0
1047,110813545,336845713,2,0,0,0,0.0,0.0
1048,110813545,340164930,4,0,0,0,0.0,0.0
1049,110813545,347477005,2,0,0,0,0.0,0.0
1050,110813545,352101942,2,0,0,0,0.0,0.0
1051,110813545,354806317,2,0,0,0,0.0,0.0
1052,110813545,359367067,2,0,0,0,0.0,0.0
1053,110813545,362183186,2,0,0,0,0.0,0.0
1054,110813545,369477462,1,0,0,0,0.0,0.0
1055,110813545,377579702,6,1,0,1,0.0,0.0
1056,110813545,379525401,2,0,0,0,0.0,0.0
1057,110813545,380294121,2,0,0,0,0.0,0.0
1058,110813545,383980584,2,0,0,0,0.0,0.0
1059,110813545,384884383,2,0,0,0,0.0,0.0
1060,110813545,385436659,2,0,0,0,0.0,0.0
1061,110813545,394347846,2,0,0,0,0.0,0.0
1062,110813545,398990649,2,0,0,0,0.0,0.0
1063,110813545,399672601,3,0,0,0,0.0,0.0
1064,110813545,402993170,2,0,0,0,0.0,0.0
1065,110813545,404379513,2,0,0,0,0.0,0.0
1066,110824750,151471130,2,0,0,0,0.0,0.0
1067,110824750,199995425,2,0,0,0,0.0,0.0
1068,110824750,243518177,2,0,0,0,0.0,0.0
