,time_day,user_id,item_id,type_1,type_2,type_3,type_4
12157,2014-11-27,104456338,239368368,2,0,0,0
12158,2014-11-27,104456338,270227811,2,0,0,0
12159,2014-11-27,104456338,271725630,2,0,0,0
12160,2014-11-27,104456338,275518474,2,0,0,0
12161,2014-11-27,104456338,289032785,2,0,0,0
12162,2014-11-27,104456338,332664306,2,0,0,0
12163,2014-11-27,104456338,345031233,2,0,0,0
12164,2014-11-27,104456338,354771864,2,0,0,0
12165,2014-11-27,104456338,398527255,1,0,0,0
12166,2014-11-27,104465491,3168004,2,0,0,0
12167,2014-11-27,104465491,47809087,2,0,0,0
12168,2014-11-27,104465491,90686264,1,0,0,0
12169,2014-11-27,104465491,102662198,1,0,0,0
12170,2014-11-27,104465491,173796204,4,0,0,0
12171,2014-11-27,104465491,200870457,2,0,0,0
12172,2014-11-27,104465491,232041016,1,0,0,0
12173,2014-11-27,104465491,394819753,1,0,0,0
12174,2014-11-27,104480482,333591454,1,0,0,0
12175,2014-11-27,104480482,345280121,1,0,0,0
12176,2014-11-27,104480881,348075786,1,0,0,0
12177,2014-11-27,104613064,19286906,2,0,0,0
12178,2014-11-27,104613064,37479035,2,0,0,0
12179,2014-11-27,104613064,122872571,1,0,0,0
12180,2014-11-27,104613064,287543751,2,0,0,0
12181,2014-11-27,104613064,310915681,1,0,0,0
12182,2014-11-27,104613064,325788633,2,0,0,0
12183,2014-11-27,104613064,363610083,2,0,0,0
12184,2014-11-27,104613064,376220366,2,0,0,0
12185,2014-11-27,104982265,362854,1,0,0,0
12186,2014-11-27,104982265,8116751,1,0,0,0
12187,2014-11-27,104982265,20840581,1,0,0,0
12188,2014-11-27,104982265,24880281,1,0,0,0
12189,2014-11-27,104982265,28438971,2,0,0,0
12190,2014-11-27,104982265,33680501,3,0,0,0
12191,2014-11-27,104982265,35221945,3,0,0,0
12192,2014-11-27,104982265,35629758,1,0,0,0
12193,2014-11-27,104982265,36928626,3,0,0,0
12194,2014-11-27,104982265,37154529,1,0,0,0
12195,2014-11-27,104982265,38562750,1,0,0,0
12196,2014-11-27,104982265,41738550,5,0,0,0
12197,2014-11-27,104982265,44978570,1,0,0,0
12198,2014-11-27,104982265,47847320,1,0,0,0
12199,2014-11-27,104982265,56677673,1,0,0,0
12200,2014-11-27,104982265,56830794,3,0,0,0
12201,2014-11-27,104982265,63633241,1,0,0,0
12202,2014-11-27,104982265,72403932,1,0,0,0
12203,2014-11-27,104982265,77245489,1,0,0,0
12204,2014-11-27,104982265,77942301,1,0,0,0
12205,2014-11-27,104982265,85922892,1,0,0,0
12206,2014-11-27,104982265,90867641,1,0,0,0
12207,2014-11-27,104982265,95301211,3,0,0,0
12208,2014-11-27,104982265,95933887,1,0,0,0
12209,2014-11-27,104982265,96929472,1,0,0,0
12210,2014-11-27,104982265,106183091,1,0,0,0
12211,2014-11-27,104982265,128360131,5,0,0,0
12212,2014-11-27,104982265,148207076,1,0,0,0
12213,2014-11-27,104982265,151812283,1,0,0,0
12214,2014-11-27,104982265,158386827,3,0,0,0
12215,2014-11-27,104982265,160592608,1,0,0,0
12216,2014-11-27,104982265,169356444,3,0,0,0
12217,2014-11-27,104982265,169741261,1,0,0,0
12218,2014-11-27,104982265,183625240,1,0,0,0
12219,2014-11-27,104982265,184806870,1,0,0,0
12220,2014-11-27,104982265,186533171,6,0,0,0
12221,2014-11-27,104982265,210440825,1,0,0,0
12222,2014-11-27,104982265,216512183,1,0,0,0
12223,2014-11-27,104982265,223936167,1,0,0,0
12224,2014-11-27,104982265,234569659,2,0,0,0
12225,2014-11-27,104982265,237895695,1,0,0,0
12226,2014-11-27,104982265,242461796,1,0,0,0
12227,2014-11-27,104982265,246999574,1,0,0,0
12228,2014-11-27,104982265,250428235,1,0,0,0
12229,2014-11-27,104982265,254557209,1,0,0,0
12230,2014-11-27,104982265,261077300,3,0,0,0
12231,2014-11-27,104982265,268840707,1,0,0,0
12232,2014-11-27,104982265,269923230,1,0,0,0
12233,2014-11-27,104982265,270805947,1,0,0,0
12234,2014-11-27,104982265,274773880,1,0,0,0
12235,2014-11-27,104982265,274993435,1,0,0,0
12236,2014-11-27,104982265,278037936,3,0,0,0
12237,2014-11-27,104982265,285928018,4,0,0,0
12238,2014-11-27,104982265,286941117,4,0,0,0
12239,2014-11-27,104982265,290318138,1,0,0,0
12240,2014-11-27,104982265,298680038,1,0,0,0
12241,2014-11-27,104982265,299519600,1,0,0,0
12242,2014-11-27,104982265,306902936,1,0,0,0
12243,2014-11-27,104982265,306931036,1,0,0,0
12244,2014-11-27,104982265,308141637,1,0,0,0
12245,2014-11-27,104982265,309973725,2,0,0,0
12246,2014-11-27,104982265,311905621,1,0,0,0
12247,2014-11-27,104982265,314248470,1,0,0,0
12248,2014-11-27,104982265,315643365,2,0,0,0
12249,2014-11-27,104982265,324435735,2,0,0,0
12250,2014-11-27,104982265,329372059,2,0,0,0
12251,2014-11-27,104982265,334418146,1,0,0,0
12252,2014-11-27,104982265,334576501,1,0,0,0
12253,2014-11-27,104982265,345721299,3,0,0,0
12254,2014-11-27,104982265,346990008,3,0,0,0
12255,2014-11-27,104982265,350255503,1,0,0,0
12256,2014-11-27,104982265,350817603,2,0,0,0
12257,2014-11-27,104982265,359850161,1,0,0,0
12258,2014-11-27,104982265,361719756,1,0,0,0
12259,2014-11-27,104982265,370090218,3,0,0,0
12260,2014-11-27,104982265,371043269,1,0,0,0
12261,2014-11-27,104982265,372174218,1,0,0,0
12262,2014-11-27,104982265,376013306,4,0,0,0
12263,2014-11-27,104982265,382117778,3,0,0,0
12264,2014-11-27,104982265,386246171,3,0,0,0
12265,2014-11-27,104982265,390051621,1,0,0,0
12266,2014-11-27,104982265,390605845,2,0,0,0
12267,2014-11-27,104982265,390711253,1,0,0,0
12268,2014-11-27,104982265,394312918,4,0,0,0
12269,2014-11-27,104982265,399605668,1,0,0,0
12270,2014-11-27,104982265,404082178,3,0,0,0
12271,2014-11-27,104991133,22948771,2,0,0,0
12272,2014-11-27,104991133,77176464,3,0,1,0
12273,2014-11-27,104991133,112076106,3,0,0,0
12274,2014-11-27,104991133,132330213,2,0,0,0
12275,2014-11-27,104991133,154580306,2,0,0,0
12276,2014-11-27,104991133,169069799,4,0,0,0
12277,2014-11-27,104991133,182122808,3,0,0,0
12278,2014-11-27,104991133,187827727,3,0,1,0
12279,2014-11-27,104991133,195257393,4,0,0,0
12280,2014-11-27,104991133,198827773,2,0,0,0
12281,2014-11-27,104991133,260617735,2,0,1,0
12282,2014-11-27,104991133,295169766,2,0,0,0
12283,2014-11-27,104991133,315036408,3,0,0,0
12284,2014-11-27,104991133,326982780,2,0,0,0
12285,2014-11-27,105099476,371738571,2,1,0,0
12286,2014-11-27,105132614,397750462,2,0,0,0
12287,2014-11-27,105151880,3369021,2,0,0,0
12288,2014-11-27,105254663,309984252,3,0,0,0
12289,2014-11-27,105277235,7553301,1,0,1,0
12290,2014-11-27,105277235,15185121,1,0,0,0
12291,2014-11-27,105277235,19674265,1,0,0,0
12292,2014-11-27,105277235,26591754,1,0,0,0
12293,2014-11-27,105277235,29038369,1,0,0,0
12294,2014-11-27,105277235,40308284,1,0,0,0
12295,2014-11-27,105277235,58834102,1,0,0,0
12296,2014-11-27,105277235,69633325,1,0,1,0
12297,2014-11-27,105277235,86230403,1,0,0,0
12298,2014-11-27,105277235,103173889,1,0,0,0
12299,2014-11-27,105277235,110129635,2,0,0,0
12300,2014-11-27,105277235,114808821,1,0,0,0
12301,2014-11-27,105277235,126919130,1,0,0,0
12302,2014-11-27,105277235,140665437,1,0,0,0
12303,2014-11-27,105277235,158903603,1,0,0,0
12304,2014-11-27,105277235,181883758,1,0,0,0
12305,2014-11-27,105277235,188687230,4,0,0,0
12306,2014-11-27,105277235,192515712,1,0,0,0
12307,2014-11-27,105277235,194103205,1,0,0,0
12308,2014-11-27,105277235,198208493,1,0,0,0
12309,2014-11-27,105277235,232187407,2,0,0,0
12310,2014-11-27,105277235,234506312,1,0,0,0
12311,2014-11-27,105277235,240034334,1,0,0,0
12312,2014-11-27,105277235,240469390,1,0,0,0
12313,2014-11-27,105277235,253831142,1,0,1,0
12314,2014-11-27,105277235,254429075,2,0,0,0
12315,2014-11-27,105277235,258457127,1,0,0,0
12316,2014-11-27,105277235,308226946,1,0,0,0
12317,2014-11-27,105277235,340728535,1,0,0,0
12318,2014-11-27,105277235,340911207,1,0,0,0
12319,2014-11-27,105277235,365340027,1,0,0,0
12320,2014-11-27,105307832,160804179,1,0,0,0
12321,2014-11-27,105482435,316474241,2,0,0,0
12322,2014-11-27,105482435,331197352,2,0,0,1
12323,2014-11-27,105497231,77859162,1,0,0,0
12324,2014-11-27,105726659,52101,2,0,0,0
12325,2014-11-27,105726659,1433052,3,0,0,0
12326,2014-11-27,105726659,14465682,2,0,0,0
12327,2014-11-27,105726659,31469177,2,0,1,0
12328,2014-11-27,105726659,50707521,2,0,0,0
12329,2014-11-27,105726659,63219789,2,0,0,0
12330,2014-11-27,105726659,77748484,2,0,1,0
12331,2014-11-27,105726659,104564409,2,0,0,0
12332,2014-11-27,105726659,122551950,2,0,0,0
12333,2014-11-27,105726659,139890953,2,0,0,0
12334,2014-11-27,105726659,165868163,3,1,0,0
12335,2014-11-27,105726659,172351978,2,0,0,0
12336,2014-11-27,105726659,196171569,2,0,1,0
12337,2014-11-27,105726659,224952281,2,0,0,0
12338,2014-11-27,105726659,236465563,2,0,0,0
12339,2014-11-27,105726659,269216169,2,0,0,0
12340,2014-11-27,105726659,306594062,2,0,0,0
12341,2014-11-27,105726659,355554998,2,0,0,0
12342,2014-11-27,105726659,403707244,2,0,0,0
12343,2014-11-27,105747179,66374508,2,0,1,1
12344,2014-11-27,105747179,67964736,5,0,0,0
12345,2014-11-27,105747179,191910567,1,0,0,0
12346,2014-11-27,105747179,223612929,2,0,1,1
12347,2014-11-27,105747179,264748791,5,0,0,0
12348,2014-11-27,105747179,280668566,6,1,1,1
12349,2014-11-27,105747179,330186518,3,0,0,0
12350,2014-11-27,105747179,347920696,1,0,0,0
12351,2014-11-27,105747179,354993799,2,0,0,0
12352,2014-11-27,105747179,403707244,2,0,0,0
12353,2014-11-27,105836657,25684570,2,0,0,0
12354,2014-11-27,105836657,48706605,2,0,0,0
12355,2014-11-27,105836657,64126140,3,0,0,0
12356,2014-11-27,105836657,70167688,2,0,0,0
12357,2014-11-27,105836657,70536116,2,0,0,0
12358,2014-11-27,105836657,72170330,2,0,0,0
12359,2014-11-27,105836657,106737622,2,0,0,0
12360,2014-11-27,105836657,134279128,2,0,0,0
12361,2014-11-27,105836657,147959454,1,0,0,0
12362,2014-11-27,105836657,159908240,2,0,0,0
12363,2014-11-27,105836657,173050662,2,0,0,0
12364,2014-11-27,105836657,175957535,2,0,0,0
12365,2014-11-27,105836657,180658846,2,0,0,0
12366,2014-11-27,105836657,181217263,2,0,0,0
12367,2014-11-27,105836657,181310600,1,0,0,0
12368,2014-11-27,105836657,185683278,2,0,0,0
12369,2014-11-27,105836657,194109891,2,0,0,0
12370,2014-11-27,105836657,247145152,2,0,0,0
12371,2014-11-27,105836657,251869298,3,0,0,0
12372,2014-11-27,105836657,254656814,3,0,0,0
12373,2014-11-27,105836657,292243173,2,0,0,0
12374,2014-11-27,105836657,294510226,2,0,0,0
12375,2014-11-27,105836657,310095999,2,0,0,0
12376,2014-11-27,105836657,314903844,1,0,0,0
12377,2014-11-27,105836657,317979197,2,0,0,0
12378,2014-11-27,105836657,320427997,2,0,0,0
12379,2014-11-27,105836657,325689733,2,0,0,0
12380,2014-11-27,105836657,339740701,2,0,0,0
12381,2014-11-27,105836657,341353564,2,0,0,0
12382,2014-11-27,105836657,344449906,2,0,0,0
12383,2014-11-27,105836657,359042506,3,0,0,0
12384,2014-11-27,106058027,4196200,2,0,0,0
12385,2014-11-27,106058027,6336265,2,0,0,0
12386,2014-11-27,106058027,7556819,2,0,0,0
12387,2014-11-27,106058027,90417174,2,0,0,0
12388,2014-11-27,106058027,112102637,2,0,0,0
12389,2014-11-27,106058027,119270713,2,0,0,0
12390,2014-11-27,106058027,166541445,2,0,0,0
12391,2014-11-27,106058027,261023776,2,0,0,0
12392,2014-11-27,106058027,264800239,2,0,0,0
12393,2014-11-27,106058027,266926619,2,0,0,0
12394,2014-11-27,106206683,248981890,5,0,1,0
12395,2014-11-27,106326509,24103171,3,0,0,0
12396,2014-11-27,106326509,137966265,5,0,0,0
12397,2014-11-27,106443323,41457335,3,1,0,0
12398,2014-11-27,106443323,141734038,7,1,0,1
12399,2014-11-27,106508543,22038379,2,0,1,0
12400,2014-11-27,106588742,261466562,1,0,0,0
12401,2014-11-27,106588742,267176234,1,0,0,0
12402,2014-11-27,106901216,10859621,1,0,0,0
12403,2014-11-27,106901216,19697310,1,0,0,0
12404,2014-11-27,106901216,39807338,1,0,0,0
12405,2014-11-27,106901216,46025051,3,0,0,0
12406,2014-11-27,106901216,68761460,1,0,0,0
12407,2014-11-27,106901216,74367584,1,0,0,0
12408,2014-11-27,106901216,90525392,1,0,0,0
12409,2014-11-27,106901216,114093368,1,0,0,0
12410,2014-11-27,106901216,166385385,1,0,0,0
12411,2014-11-27,106901216,177335816,1,0,0,0
12412,2014-11-27,106901216,186871735,1,0,0,0
12413,2014-11-27,106901216,228634728,1,0,0,0
12414,2014-11-27,106901216,230644260,1,0,0,0
12415,2014-11-27,106901216,233245214,1,0,0,0
12416,2014-11-27,106901216,317568530,1,0,0,0
12417,2014-11-27,106901216,362630077,3,0,1,1
12418,2014-11-27,106901216,376708340,1,0,0,0
12419,2014-11-27,106901216,386719949,3,0,1,0
12420,2014-11-27,106901216,391548569,3,0,1,0
12421,2014-11-27,106901216,391569359,1,0,0,0
12422,2014-11-27,106901216,403714146,1,0,0,0
12423,2014-11-27,106970894,18416130,1,0,0,0
12424,2014-11-27,106970894,110777808,2,0,0,0
12425,2014-11-27,106970894,320874727,1,0,0,0
12426,2014-11-27,106970894,327497897,2,0,0,0
12427,2014-11-27,107214401,26164838,1,0,0,0
12428,2014-11-27,107214401,197789301,2,0,0,0
12429,2014-11-27,107214401,336974164,4,0,0,0
12430,2014-11-27,107281343,382416207,1,1,0,0
12431,2014-11-27,107287271,378736140,1,0,0,0
12432,2014-11-27,107294201,213700549,3,0,0,0
12433,2014-11-27,107295446,25569436,5,0,0,0
12434,2014-11-27,107295446,67945546,2,0,0,0
12435,2014-11-27,107295446,172823501,3,0,0,0
12436,2014-11-27,107295446,267001899,2,0,0,0
12437,2014-11-27,107295446,268054969,3,1,0,0
12438,2014-11-27,107295446,306760745,2,0,0,0
12439,2014-11-27,107295446,370915452,3,0,0,0
12440,2014-11-27,107354738,165582345,1,0,0,0
12441,2014-11-27,107354738,246832111,2,0,0,0
12442,2014-11-27,107354738,382417631,1,0,0,0
12443,2014-11-27,107361953,244902671,1,0,0,0
12444,2014-11-27,107361953,284997024,1,0,0,0
12445,2014-11-27,107396576,12647995,1,0,0,0
12446,2014-11-27,107396576,44859977,1,0,0,0
12447,2014-11-27,107396576,81674374,1,0,0,0
12448,2014-11-27,107396576,126839625,1,0,0,0
12449,2014-11-27,107396576,134044465,1,0,0,0
12450,2014-11-27,107396576,153683347,1,0,0,0
12451,2014-11-27,107396576,163787796,1,0,0,0
12452,2014-11-27,107396576,257321486,1,0,0,0
12453,2014-11-27,107398628,50292686,1,0,0,0
12454,2014-11-27,107398628,91153872,1,0,0,0
12455,2014-11-27,107618237,246015969,2,0,0,0
12456,2014-11-27,107666198,15134492,2,0,0,0
12457,2014-11-27,107666198,25768549,2,0,0,0
12458,2014-11-27,107666198,71781234,2,0,0,0
12459,2014-11-27,107666198,101920569,1,0,0,0
12460,2014-11-27,107666198,131030556,2,1,0,0
12461,2014-11-27,107666198,155857811,2,0,0,0
12462,2014-11-27,107666198,158840993,2,1,0,0
12463,2014-11-27,107666198,224424774,2,0,0,0
12464,2014-11-27,107666198,310925651,1,0,0,0
12465,2014-11-27,107666198,315297091,2,0,0,0
12466,2014-11-27,107666198,361074251,2,1,0,0
12467,2014-11-27,107666198,383413273,2,0,0,0
12468,2014-11-27,107666198,399318271,2,1,0,0
12469,2014-11-27,107772719,8517360,1,0,0,0
12470,2014-11-27,107772719,42804574,2,0,0,0
12471,2014-11-27,107772719,62158240,2,0,0,0
12472,2014-11-27,107772719,125666923,1,1,0,0
12473,2014-11-27,107772719,126902916,3,0,0,0
12474,2014-11-27,107772719,136444548,2,0,0,0
12475,2014-11-27,107772719,211341990,2,0,0,0
12476,2014-11-27,107772719,292454294,2,0,0,0
12477,2014-11-27,107772719,315377985,3,0,0,0
12478,2014-11-27,107947538,19382724,2,0,0,0
12479,2014-11-27,107947538,272710377,2,0,0,0
12480,2014-11-27,107947538,307063348,2,0,0,0
12481,2014-11-27,107947937,133037124,4,0,0,0
12482,2014-11-27,107964866,54323085,2,0,0,0
12483,2014-11-27,107964866,61214192,8,1,1,0
12484,2014-11-27,107964866,90466493,1,0,0,0
12485,2014-11-27,107964866,191839452,1,0,0,0
12486,2014-11-27,107964866,204824136,1,0,0,0
12487,2014-11-27,107964866,214601573,2,0,0,0
12488,2014-11-27,107964866,258050819,1,0,0,0
12489,2014-11-27,107964866,329137684,1,0,0,0
12490,2014-11-27,107964866,340748015,1,0,0,0
12491,2014-11-27,107964866,381134875,2,0,0,0
12492,2014-11-27,107964866,382416365,3,0,0,0
12493,2014-11-27,107964866,383908350,1,0,0,0
12494,2014-11-27,107964866,396109694,1,0,0,0
12495,2014-11-27,108034286,2172260,3,0,0,0
12496,2014-11-27,108034286,5970526,5,0,0,0
12497,2014-11-27,108034286,128349585,1,0,0,0
12498,2014-11-27,108034286,174519978,1,0,0,0
12499,2014-11-27,108034286,196790951,2,0,0,0
12500,2014-11-27,108191114,101359228,2,0,0,0
12501,2014-11-27,108191114,158170689,1,0,1,0
12502,2014-11-27,108191114,184439581,5,0,0,0
12503,2014-11-27,108191114,238768194,2,0,0,0
12504,2014-11-27,108191114,263529189,2,0,0,0
12505,2014-11-27,108191114,264182271,3,0,0,1
12506,2014-11-27,108682376,222476037,2,0,0,0
12507,2014-11-27,108721043,35003192,2,0,0,0
12508,2014-11-27,108754127,167869251,4,0,0,0
12509,2014-11-27,108787496,253560302,2,0,0,0
12510,2014-11-27,108787895,194370687,2,0,0,0
12511,2014-11-27,108787895,361917031,3,0,0,0
12512,2014-11-27,108787895,375419082,3,0,0,0
12513,2014-11-27,108787895,376999872,2,0,0,0
12514,2014-11-27,108787895,381790547,10,0,0,1
12515,2014-11-27,108787895,404396829,2,0,0,0
12516,2014-11-27,108807980,102583435,1,0,0,0
12517,2014-11-27,108807980,194569539,3,0,0,0
12518,2014-11-27,108807980,267006134,1,0,0,0
12519,2014-11-27,108815357,54095249,1,0,0,0
12520,2014-11-27,108815357,97167976,2,0,0,0
12521,2014-11-27,108815357,142397275,2,0,0,0
12522,2014-11-27,108815357,221967099,2,0,0,0
12523,2014-11-27,108815357,246008209,2,0,0,0
12524,2014-11-27,108815357,341716385,2,0,0,0
12525,2014-11-27,108842399,22320397,2,0,0,0
12526,2014-11-27,108842399,45714839,2,1,0,0
12527,2014-11-27,108842399,124391710,2,1,0,0
12528,2014-11-27,108842399,196097510,2,0,0,0
12529,2014-11-27,108842399,316592083,1,0,0,0
12530,2014-11-27,108842399,317352403,2,0,0,0
12531,2014-11-27,108842399,345874875,2,1,0,0
12532,2014-11-27,108842399,357625806,2,1,0,0
12533,2014-11-27,108883904,200248915,2,0,0,0
12534,2014-11-27,108898700,12279473,1,0,0,0
12535,2014-11-27,108898700,49679638,1,0,0,0
12536,2014-11-27,108898700,79120383,2,0,0,0
12537,2014-11-27,108898700,99232459,3,0,0,0
12538,2014-11-27,108898700,107455819,9,0,0,0
12539,2014-11-27,108898700,117813949,6,0,1,0
12540,2014-11-27,108898700,126077597,3,0,0,0
12541,2014-11-27,108898700,153059428,4,0,0,1
12542,2014-11-27,108898700,164526642,3,0,0,0
12543,2014-11-27,108898700,168732226,2,0,0,0
12544,2014-11-27,108898700,183650503,2,0,0,0
12545,2014-11-27,108898700,211129185,2,0,0,0
12546,2014-11-27,108898700,217942376,1,0,0,0
12547,2014-11-27,108898700,232284901,5,0,0,0
12548,2014-11-27,108898700,239559139,3,0,0,2
12549,2014-11-27,108898700,244262768,3,0,0,0
12550,2014-11-27,108898700,244888433,1,0,0,0
12551,2014-11-27,108898700,261492238,3,0,0,0
12552,2014-11-27,108898700,263120595,1,0,0,0
12553,2014-11-27,108898700,288626873,1,0,0,0
12554,2014-11-27,108898700,294431427,1,0,0,0
12555,2014-11-27,108898700,319792471,1,0,0,0
12556,2014-11-27,108898700,320996653,1,0,0,0
12557,2014-11-27,108898700,337970126,1,0,0,0
12558,2014-11-27,108898700,349063096,1,0,0,0
12559,2014-11-27,108898700,382050895,1,0,0,0
12560,2014-11-27,108898700,402373349,3,0,0,0
12561,2014-11-27,108927293,12265019,5,0,0,0
12562,2014-11-27,108927293,145486793,2,0,0,0
12563,2014-11-27,108927293,398837533,2,0,0,0
12564,2014-11-27,109016093,44165168,1,0,0,0
12565,2014-11-27,109020677,2416521,1,0,0,0
12566,2014-11-27,109020677,23969058,2,0,0,0
12567,2014-11-27,109020677,73681123,2,0,0,0
12568,2014-11-27,109020677,79629174,1,0,0,0
12569,2014-11-27,109020677,84711749,3,0,0,0
12570,2014-11-27,109020677,99285596,2,0,0,0
12571,2014-11-27,109020677,145959313,2,0,0,0
12572,2014-11-27,109020677,173700762,2,0,0,0
12573,2014-11-27,109020677,174978576,2,0,0,0
12574,2014-11-27,109020677,228612902,2,0,0,0
12575,2014-11-27,109020677,232865605,2,0,0,0
12576,2014-11-27,109020677,253692398,2,0,0,0
12577,2014-11-27,109020677,288569481,2,0,0,0
12578,2014-11-27,109020677,352940544,2,0,0,0
12579,2014-11-27,109020677,370399393,2,0,0,0
12580,2014-11-27,109128542,213380960,4,0,0,0
12581,2014-11-27,109128542,217488685,3,0,0,0
12582,2014-11-27,109347446,306828932,4,0,0,0
12583,2014-11-27,109429595,3493181,3,0,0,0
12584,2014-11-27,109676952,118900768,3,0,0,0
12585,2014-11-27,109676952,269290563,2,0,0,0
12586,2014-11-27,109695135,255208863,1,0,0,0
12587,2014-11-27,109695135,263979360,4,0,0,0
12588,2014-11-27,109767570,124775463,3,0,0,0
12589,2014-11-27,109849035,24941140,2,0,0,0
12590,2014-11-27,109849035,92556188,1,0,0,0
12591,2014-11-27,110030137,145109696,2,0,0,0
12592,2014-11-27,110030137,314191727,2,0,0,0
12593,2014-11-27,110045332,244596513,2,0,0,0
12594,2014-11-27,110206999,347731647,3,0,2,0
12595,2014-11-27,110239930,10976482,1,0,0,0
12596,2014-11-27,110241664,129425586,2,0,0,0
12597,2014-11-27,110262583,361589253,1,0,0,0
12598,2014-11-27,110330743,322309558,1,0,0,0
12599,2014-11-27,110481886,371738571,2,0,0,0
12600,2014-11-27,110547514,38570807,3,0,0,0
12601,2014-11-27,110712415,399899168,2,0,0,0
12602,2014-11-27,110767510,89083899,2,0,0,0
12603,2014-11-27,110767510,311973875,2,0,0,0
12604,2014-11-27,110767510,348235382,3,0,0,0
12605,2014-11-27,110825197,365022,1,0,0,0
12606,2014-11-27,110825197,37739365,1,0,0,0
12607,2014-11-27,110825197,38444578,1,0,0,0
12608,2014-11-27,110825197,43578886,1,0,0,0
12609,2014-11-27,110825197,98656648,1,0,0,0
12610,2014-11-27,110825197,110218705,1,0,0,0
12611,2014-11-27,110825197,129369451,1,0,0,0
12612,2014-11-27,110825197,161458821,1,0,0,0
12613,2014-11-27,110825197,164123127,1,0,0,0
12614,2014-11-27,110825197,174515422,1,0,0,0
12615,2014-11-27,110825197,228503331,1,0,0,0
12616,2014-11-27,110825197,301598386,3,0,0,0
12617,2014-11-27,110825197,303545288,1,0,0,0
12618,2014-11-27,110825197,318138400,1,0,0,0
12619,2014-11-27,110825197,350674375,1,0,0,0
12620,2014-11-27,110825197,376662145,3,0,0,0
12621,2014-11-27,110825197,384344927,1,0,0,0
12622,2014-11-27,110825197,400318964,1,0,0,0
12623,2014-11-27,110872825,12011048,3,0,0,0
12624,2014-11-27,110872825,47807889,1,0,0,0
12625,2014-11-27,110872825,99609242,2,0,0,0
12626,2014-11-27,110872825,100121236,2,0,0,0
12627,2014-11-27,110872825,113662333,1,0,0,0
12628,2014-11-27,110872825,148569895,2,0,0,0
12629,2014-11-27,110872825,167842924,2,0,0,0
12630,2014-11-27,110872825,182616384,2,0,0,0
12631,2014-11-27,110872825,224356701,1,0,0,0
12632,2014-11-27,110872825,258826379,3,0,0,0
12633,2014-11-27,110872825,300079746,2,0,0,0
12634,2014-11-27,110872825,328812531,1,0,0,0
12635,2014-11-27,110872825,349406604,2,0,0,0
12636,2014-11-27,110872825,350808366,1,0,0,0
12637,2014-11-27,110883631,340236456,3,0,0,0
12638,2014-11-27,110961790,41314407,1,0,0,0
12639,2014-11-27,110961790,42412394,2,0,0,0
12640,2014-11-27,110961790,95709851,2,0,0,0
12641,2014-11-27,110961790,145669946,2,0,0,0
12642,2014-11-27,110961790,278815919,2,0,0,0
12643,2014-11-27,110961790,307292038,2,0,0,0
12644,2014-11-27,110961790,360049470,2,0,0,0
12645,2014-11-27,110961790,386294540,2,0,0,0
12646,2014-11-27,111013189,5037867,2,0,0,0
12647,2014-11-27,111013189,15246680,2,0,0,0
12648,2014-11-27,111013189,20659530,2,0,0,0
12649,2014-11-27,111013189,24569480,3,0,0,0
12650,2014-11-27,111013189,75274827,4,0,0,0
12651,2014-11-27,111013189,103282546,2,0,0,0
12652,2014-11-27,111013189,107600285,1,0,0,0
12653,2014-11-27,111013189,115830344,2,0,0,0
12654,2014-11-27,111013189,133207588,1,0,0,0
12655,2014-11-27,111013189,134923939,2,0,0,0
12656,2014-11-27,111013189,146803961,2,0,0,0
12657,2014-11-27,111013189,151230779,3,0,0,0
12658,2014-11-27,111013189,176394110,2,0,0,0
12659,2014-11-27,111013189,181741966,2,0,0,0
12660,2014-11-27,111013189,190893391,2,0,0,0
12661,2014-11-27,111013189,212703382,1,0,0,0
12662,2014-11-27,111013189,213133611,2,0,0,0
12663,2014-11-27,111013189,232938227,1,0,0,0
12664,2014-11-27,111013189,246531213,2,0,0,0
12665,2014-11-27,111013189,296818880,1,0,0,0
12666,2014-11-27,111013189,335520896,2,0,0,0
12667,2014-11-27,111013189,340884761,2,0,0,0
12668,2014-11-27,111013189,341428501,1,0,0,0
12669,2014-11-27,111013189,348918202,3,0,0,0
12670,2014-11-27,111013189,361414528,2,0,0,0
12671,2014-11-27,111013189,381609171,1,0,0,0
12672,2014-11-27,111013189,389059498,2,0,0,0
12673,2014-11-27,111013189,400639777,2,0,0,0
12674,2014-11-27,111013189,401011879,2,0,0,0
12675,2014-11-27,111028783,2011778,2,0,0,0
12676,2014-11-27,111120403,15100862,3,0,0,0
12677,2014-11-27,111120403,81038539,1,0,0,1
12678,2014-11-27,111120403,141506014,6,0,0,0
12679,2014-11-27,111120403,160447271,3,0,0,0
12680,2014-11-27,111120403,209116481,3,0,0,0
12681,2014-11-27,111120403,251532805,3,0,0,0
12682,2014-11-27,111120403,339263361,1,0,0,0
12683,2014-11-27,111174406,18503537,2,0,0,0
12684,2014-11-27,111174406,37788963,5,0,0,0
12685,2014-11-27,111174406,62728329,2,0,0,0
12686,2014-11-27,111174406,88095772,2,0,0,0
12687,2014-11-27,111174406,118497638,2,0,0,0
12688,2014-11-27,111174406,162319739,2,0,0,0
12689,2014-11-27,111174406,167302312,2,0,0,0
12690,2014-11-27,111174406,197781805,2,0,0,0
12691,2014-11-27,111174406,221527706,2,0,0,0
12692,2014-11-27,111174406,226092823,2,0,0,0
12693,2014-11-27,111174406,265458910,1,0,0,0
